order_number,product_key,customer_id,order_date,shipping_date,delivery_due_date,price,sales_amount,sales_quantity
SO68637,290,11223,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68637,259,11223,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68638,285,11651,10/18/2013,10/25/2013,10/30/2013,21,21,1
SO68639,289,26376,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68639,282,26376,10/18/2013,10/25/2013,10/30/2013,25,25,1
SO68639,174,26376,10/18/2013,10/25/2013,10/30/2013,22,22,1
SO68639,104,26376,10/18/2013,10/25/2013,10/30/2013,10,10,1
SO68639,295,26376,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68639,247,26376,10/18/2013,10/25/2013,10/30/2013,55,55,1
SO68640,288,27579,10/18/2013,10/25/2013,10/30/2013,29,29,1
SO68640,291,27579,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68640,245,27579,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68641,282,26523,10/18/2013,10/25/2013,10/30/2013,25,25,1
SO68641,233,26523,10/18/2013,10/25/2013,10/30/2013,24,24,1
SO68642,287,25170,10/18/2013,10/25/2013,10/30/2013,33,33,1
SO68643,283,22750,10/18/2013,10/25/2013,10/30/2013,30,30,1
SO68644,289,12147,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68644,283,12147,10/18/2013,10/25/2013,10/30/2013,30,30,1
SO68644,259,12147,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68645,104,21778,10/18/2013,10/25/2013,10/30/2013,10,10,1
SO68645,295,21778,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68646,104,11131,10/18/2013,10/25/2013,10/30/2013,10,10,1
SO68646,166,11131,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68646,295,11131,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68647,273,18938,10/18/2013,10/25/2013,10/30/2013,70,70,1
SO68648,295,24975,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68648,247,24975,10/18/2013,10/25/2013,10/30/2013,55,55,1
SO68648,168,24975,10/18/2013,10/25/2013,10/30/2013,8,8,1
SO68649,174,13451,10/18/2013,10/25/2013,10/30/2013,22,22,1
SO68650,290,13788,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68650,287,13788,10/18/2013,10/25/2013,10/30/2013,33,33,1
SO68650,259,13788,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68650,168,13788,10/18/2013,10/25/2013,10/30/2013,8,8,1
SO68650,260,13788,10/18/2013,10/25/2013,10/30/2013,120,120,1
SO68651,283,21137,10/18/2013,10/25/2013,10/30/2013,30,30,1
SO68651,289,21137,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68651,259,21137,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68652,290,27168,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68652,292,27168,10/18/2013,10/25/2013,10/30/2013,64,64,1
SO68653,288,27310,10/18/2013,10/25/2013,10/30/2013,29,29,1
SO68653,291,27310,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68653,246,27310,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68654,284,12880,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68655,174,12909,10/18/2013,10/25/2013,10/30/2013,22,22,1
SO68655,250,12909,10/18/2013,10/25/2013,10/30/2013,50,50,1
SO68656,249,12554,10/18/2013,10/25/2013,10/30/2013,50,50,1
SO68656,166,12554,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68657,117,14896,10/18/2013,10/25/2013,10/30/2013,769,769,1
SO68657,274,14896,10/18/2013,10/25/2013,10/30/2013,70,70,1
SO68657,251,14896,10/18/2013,10/25/2013,10/30/2013,50,50,1
SO68658,116,14913,10/18/2013,10/25/2013,10/30/2013,769,769,1
SO68658,104,14913,10/18/2013,10/25/2013,10/30/2013,10,10,1
SO68658,295,14913,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68658,248,14913,10/18/2013,10/25/2013,10/30/2013,50,50,1
SO68659,120,18236,10/18/2013,10/25/2013,10/30/2013,2295,2295,1
SO68659,260,18236,10/18/2013,10/25/2013,10/30/2013,120,120,1
SO68660,122,11251,10/18/2013,10/25/2013,10/30/2013,2295,2295,1
SO68660,104,11251,10/18/2013,10/25/2013,10/30/2013,10,10,1
SO68660,295,11251,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68660,166,11251,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68661,120,13038,10/18/2013,10/25/2013,10/30/2013,2295,2295,1
SO68662,120,15183,10/18/2013,10/25/2013,10/30/2013,2295,2295,1
SO68662,259,15183,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68663,133,26140,10/18/2013,10/25/2013,10/30/2013,1120,1120,1
SO68663,295,26140,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68663,105,26140,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68664,131,17924,10/18/2013,10/25/2013,10/30/2013,1120,1120,1
SO68664,245,17924,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68665,136,24283,10/18/2013,10/25/2013,10/30/2013,1701,1701,1
SO68665,286,24283,10/18/2013,10/25/2013,10/30/2013,25,25,1
SO68665,290,24283,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68665,244,24283,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68666,126,25560,10/18/2013,10/25/2013,10/30/2013,540,540,1
SO68666,105,25560,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68666,295,25560,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68666,246,25560,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68667,142,21891,10/18/2013,10/25/2013,10/30/2013,2443,2443,1
SO68667,244,21891,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68668,150,25344,10/18/2013,10/25/2013,10/30/2013,742,742,1
SO68668,245,25344,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68668,234,25344,10/18/2013,10/25/2013,10/30/2013,24,24,1
SO68669,165,15363,10/18/2013,10/25/2013,10/30/2013,2384,2384,1
SO68670,127,23462,10/18/2013,10/25/2013,10/30/2013,540,540,1
SO68670,290,23462,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68670,285,23462,10/18/2013,10/25/2013,10/30/2013,21,21,1
SO68670,259,23462,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68671,127,23471,10/18/2013,10/25/2013,10/30/2013,540,540,1
SO68671,285,23471,10/18/2013,10/25/2013,10/30/2013,21,21,1
SO68671,290,23471,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68671,244,23471,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68672,128,23718,10/18/2013,10/25/2013,10/30/2013,540,540,1
SO68672,290,23718,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68672,285,23718,10/18/2013,10/25/2013,10/30/2013,21,21,1
SO68672,259,23718,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68673,131,24705,10/18/2013,10/25/2013,10/30/2013,1120,1120,1
SO68673,246,24705,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68674,128,27894,10/18/2013,10/25/2013,10/30/2013,540,540,1
SO68674,279,27894,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68675,127,23443,10/18/2013,10/25/2013,10/30/2013,540,540,1
SO68675,285,23443,10/18/2013,10/25/2013,10/30/2013,21,21,1
SO68675,259,23443,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68675,281,23443,10/18/2013,10/25/2013,10/30/2013,159,159,1
SO68676,161,16203,10/18/2013,10/25/2013,10/30/2013,2384,2384,1
SO68676,105,16203,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68676,295,16203,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68676,166,16203,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68676,277,16203,10/18/2013,10/25/2013,10/30/2013,54,54,1
SO68677,153,14325,10/18/2013,10/25/2013,10/30/2013,742,742,1
SO68677,105,14325,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68677,295,14325,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68677,250,14325,10/18/2013,10/25/2013,10/30/2013,50,50,1
SO68678,155,13108,10/18/2013,10/25/2013,10/30/2013,1215,1215,1
SO68678,245,13108,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68678,235,13108,10/18/2013,10/25/2013,10/30/2013,24,24,1
SO68679,165,12705,10/18/2013,10/25/2013,10/30/2013,2384,2384,1
SO68679,246,12705,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68679,280,12705,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68680,162,12706,10/18/2013,10/25/2013,10/30/2013,2384,2384,1
SO68680,105,12706,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68680,295,12706,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68680,248,12706,10/18/2013,10/25/2013,10/30/2013,50,50,1
SO68681,158,13012,10/18/2013,10/25/2013,10/30/2013,2384,2384,1
SO68681,105,13012,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68681,295,13012,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68681,278,13012,10/18/2013,10/25/2013,10/30/2013,54,54,1
SO68682,158,13075,10/18/2013,10/25/2013,10/30/2013,2384,2384,1
SO68682,288,13075,10/18/2013,10/25/2013,10/30/2013,29,29,1
SO68682,291,13075,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68682,244,13075,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68682,235,13075,10/18/2013,10/25/2013,10/30/2013,24,24,1
SO68683,119,17259,10/19/2013,10/26/2013,10/31/2013,769,769,1
SO68683,174,17259,10/19/2013,10/26/2013,10/31/2013,22,22,1
SO68683,245,17259,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68684,282,14209,10/19/2013,10/26/2013,10/31/2013,25,25,1
SO68684,289,14209,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68685,285,24453,10/19/2013,10/26/2013,10/31/2013,21,21,1
SO68685,290,24453,10/19/2013,10/26/2013,10/31/2013,4,4,1
SO68685,245,24453,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68686,272,13158,10/19/2013,10/26/2013,10/31/2013,70,70,1
SO68686,166,13158,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68687,120,13794,10/19/2013,10/26/2013,10/31/2013,2295,2295,1
SO68687,284,13794,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68687,289,13794,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68687,245,13794,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68688,110,18625,10/19/2013,10/26/2013,10/31/2013,540,540,1
SO68688,282,18625,10/19/2013,10/26/2013,10/31/2013,25,25,1
SO68688,289,18625,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68688,259,18625,10/19/2013,10/26/2013,10/31/2013,2,2,1
SO68689,259,11638,10/19/2013,10/26/2013,10/31/2013,2,2,1
SO68690,290,29257,10/19/2013,10/26/2013,10/31/2013,4,4,1
SO68690,259,29257,10/19/2013,10/26/2013,10/31/2013,2,2,1
SO68690,281,29257,10/19/2013,10/26/2013,10/31/2013,159,159,1
SO68691,282,14077,10/19/2013,10/26/2013,10/31/2013,25,25,1
SO68691,235,14077,10/19/2013,10/26/2013,10/31/2013,24,24,1
SO68692,291,27988,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68692,259,27988,10/19/2013,10/26/2013,10/31/2013,2,2,1
SO68693,291,28252,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68694,290,27922,10/19/2013,10/26/2013,10/31/2013,4,4,1
SO68694,285,27922,10/19/2013,10/26/2013,10/31/2013,21,21,1
SO68694,246,27922,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68695,282,11784,10/19/2013,10/26/2013,10/31/2013,25,25,1
SO68695,289,11784,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68695,259,11784,10/19/2013,10/26/2013,10/31/2013,2,2,1
SO68696,287,14363,10/19/2013,10/26/2013,10/31/2013,33,33,1
SO68696,290,14363,10/19/2013,10/26/2013,10/31/2013,4,4,1
SO68696,259,14363,10/19/2013,10/26/2013,10/31/2013,2,2,1
SO68697,283,23335,10/19/2013,10/26/2013,10/31/2013,30,30,1
SO68697,259,23335,10/19/2013,10/26/2013,10/31/2013,2,2,1
SO68698,287,23741,10/19/2013,10/26/2013,10/31/2013,33,33,1
SO68699,104,21687,10/19/2013,10/26/2013,10/31/2013,10,10,1
SO68699,295,21687,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68699,166,21687,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68700,272,12936,10/19/2013,10/26/2013,10/31/2013,70,70,1
SO68700,277,12936,10/19/2013,10/26/2013,10/31/2013,54,54,1
SO68701,295,22350,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68701,104,22350,10/19/2013,10/26/2013,10/31/2013,10,10,1
SO68702,295,20098,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68702,294,20098,10/19/2013,10/26/2013,10/31/2013,64,64,1
SO68703,295,18119,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68703,166,18119,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68704,295,17679,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68704,244,17679,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68705,273,14504,10/19/2013,10/26/2013,10/31/2013,70,70,1
SO68706,295,17382,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68706,235,17382,10/19/2013,10/26/2013,10/31/2013,24,24,1
SO68707,289,15401,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68707,245,15401,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68708,295,16719,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68708,244,16719,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68709,285,25664,10/19/2013,10/26/2013,10/31/2013,21,21,1
SO68709,290,25664,10/19/2013,10/26/2013,10/31/2013,4,4,1
SO68709,259,25664,10/19/2013,10/26/2013,10/31/2013,2,2,1
SO68710,291,24125,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68710,166,24125,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68711,291,11566,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68711,244,11566,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68711,166,11566,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68712,289,11638,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68712,284,11638,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68712,245,11638,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68713,104,13535,10/19/2013,10/26/2013,10/31/2013,10,10,1
SO68713,295,13535,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68714,166,12517,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68715,112,16108,10/19/2013,10/26/2013,10/31/2013,565,565,1
SO68715,104,16108,10/19/2013,10/26/2013,10/31/2013,10,10,1
SO68715,295,16108,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68715,277,16108,10/19/2013,10/26/2013,10/31/2013,54,54,1
SO68716,122,18392,10/19/2013,10/26/2013,10/31/2013,2295,2295,1
SO68716,289,18392,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68716,284,18392,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68716,168,18392,10/19/2013,10/26/2013,10/31/2013,8,8,1
SO68717,116,14911,10/19/2013,10/26/2013,10/31/2013,769,769,1
SO68717,283,14911,10/19/2013,10/26/2013,10/31/2013,30,30,1
SO68717,289,14911,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68717,293,14911,10/19/2013,10/26/2013,10/31/2013,64,64,1
SO68718,125,16753,10/19/2013,10/26/2013,10/31/2013,2320,2320,1
SO68719,122,16755,10/19/2013,10/26/2013,10/31/2013,2295,2295,1
SO68719,174,16755,10/19/2013,10/26/2013,10/31/2013,22,22,1
SO68720,121,15587,10/19/2013,10/26/2013,10/31/2013,2295,2295,1
SO68720,174,15587,10/19/2013,10/26/2013,10/31/2013,22,22,1
SO68720,245,15587,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68721,131,26661,10/19/2013,10/26/2013,10/31/2013,1120,1120,1
SO68721,105,26661,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68722,138,15438,10/19/2013,10/26/2013,10/31/2013,1701,1701,1
SO68722,295,15438,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68722,105,15438,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68722,259,15438,10/19/2013,10/26/2013,10/31/2013,2,2,1
SO68723,128,25010,10/19/2013,10/26/2013,10/31/2013,540,540,1
SO68724,139,21945,10/19/2013,10/26/2013,10/31/2013,2443,2443,1
SO68725,152,29278,10/19/2013,10/26/2013,10/31/2013,742,742,1
SO68725,245,29278,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68726,159,27459,10/19/2013,10/26/2013,10/31/2013,2384,2384,1
SO68726,288,27459,10/19/2013,10/26/2013,10/31/2013,29,29,1
SO68726,291,27459,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68726,244,27459,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68726,248,27459,10/19/2013,10/26/2013,10/31/2013,50,50,1
SO68727,161,27407,10/19/2013,10/26/2013,10/31/2013,2384,2384,1
SO68727,245,27407,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68728,165,27427,10/19/2013,10/26/2013,10/31/2013,2384,2384,1
SO68728,244,27427,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68729,158,15304,10/19/2013,10/26/2013,10/31/2013,2384,2384,1
SO68729,288,15304,10/19/2013,10/26/2013,10/31/2013,29,29,1
SO68729,291,15304,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68729,247,15304,10/19/2013,10/26/2013,10/31/2013,55,55,1
SO68730,127,23407,10/19/2013,10/26/2013,10/31/2013,540,540,1
SO68730,285,23407,10/19/2013,10/26/2013,10/31/2013,21,21,1
SO68731,126,23214,10/19/2013,10/26/2013,10/31/2013,540,540,1
SO68731,245,23214,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68731,275,23214,10/19/2013,10/26/2013,10/31/2013,54,54,1
SO68732,135,18344,10/19/2013,10/26/2013,10/31/2013,1701,1701,1
SO68732,251,18344,10/19/2013,10/26/2013,10/31/2013,50,50,1
SO68732,166,18344,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68733,134,20878,10/19/2013,10/26/2013,10/31/2013,1120,1120,1
SO68733,244,20878,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68734,147,29461,10/19/2013,10/26/2013,10/31/2013,742,742,1
SO68734,244,29461,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68735,144,14667,10/19/2013,10/26/2013,10/31/2013,742,742,1
SO68735,295,14667,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68735,105,14667,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68735,251,14667,10/19/2013,10/26/2013,10/31/2013,50,50,1
SO68736,160,12684,10/19/2013,10/26/2013,10/31/2013,2384,2384,1
SO68736,105,12684,10/19/2013,10/26/2013,10/31/2013,9,9,1
SO68736,295,12684,10/19/2013,10/26/2013,10/31/2013,5,5,1
SO68736,245,12684,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68737,163,12687,10/19/2013,10/26/2013,10/31/2013,2384,2384,1
SO68738,162,12999,10/19/2013,10/26/2013,10/31/2013,2384,2384,1
SO68738,246,12999,10/19/2013,10/26/2013,10/31/2013,35,35,1
SO68739,286,14517,10/20/2013,10/27/2013,11/1/2013,25,25,1
SO68739,290,14517,10/20/2013,10/27/2013,11/1/2013,4,4,1
SO68740,290,15237,10/20/2013,10/27/2013,11/1/2013,4,4,1
SO68740,286,15237,10/20/2013,10/27/2013,11/1/2013,25,25,1
SO68740,259,15237,10/20/2013,10/27/2013,11/1/2013,2,2,1
SO68741,289,11921,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68741,174,11921,10/20/2013,10/27/2013,11/1/2013,22,22,1
SO68742,295,22956,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68742,234,22956,10/20/2013,10/27/2013,11/1/2013,24,24,1
SO68742,244,22956,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68743,104,11467,10/20/2013,10/27/2013,11/1/2013,10,10,1
SO68743,295,11467,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68743,168,11467,10/20/2013,10/27/2013,11/1/2013,8,8,1
SO68744,245,15206,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68745,244,18262,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68745,233,18262,10/20/2013,10/27/2013,11/1/2013,24,24,1
SO68746,260,17500,10/20/2013,10/27/2013,11/1/2013,120,120,1
SO68747,119,17960,10/20/2013,10/27/2013,11/1/2013,769,769,1
SO68747,249,17960,10/20/2013,10/27/2013,11/1/2013,50,50,1
SO68748,123,14158,10/20/2013,10/27/2013,11/1/2013,2320,2320,1
SO68748,295,14158,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68748,104,14158,10/20/2013,10/27/2013,11/1/2013,10,10,1
SO68748,292,14158,10/20/2013,10/27/2013,11/1/2013,64,64,1
SO68749,108,19253,10/20/2013,10/27/2013,11/1/2013,540,540,1
SO68750,107,15655,10/20/2013,10/27/2013,11/1/2013,540,540,1
SO68750,289,15655,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68750,282,15655,10/20/2013,10/27/2013,11/1/2013,25,25,1
SO68750,259,15655,10/20/2013,10/27/2013,11/1/2013,2,2,1
SO68751,285,26267,10/20/2013,10/27/2013,11/1/2013,21,21,1
SO68752,288,26612,10/20/2013,10/27/2013,11/1/2013,29,29,1
SO68752,291,26612,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68752,235,26612,10/20/2013,10/27/2013,11/1/2013,24,24,1
SO68753,291,12936,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68753,288,12936,10/20/2013,10/27/2013,11/1/2013,29,29,1
SO68753,244,12936,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68754,289,18884,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68754,283,18884,10/20/2013,10/27/2013,11/1/2013,30,30,1
SO68754,174,18884,10/20/2013,10/27/2013,11/1/2013,22,22,1
SO68755,104,23517,10/20/2013,10/27/2013,11/1/2013,10,10,1
SO68755,295,23517,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68755,166,23517,10/20/2013,10/27/2013,11/1/2013,9,9,1
SO68755,247,23517,10/20/2013,10/27/2013,11/1/2013,55,55,1
SO68756,295,20535,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68756,104,20535,10/20/2013,10/27/2013,11/1/2013,10,10,1
SO68757,104,20536,10/20/2013,10/27/2013,11/1/2013,10,10,1
SO68757,295,20536,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68757,166,20536,10/20/2013,10/27/2013,11/1/2013,9,9,1
SO68758,104,13201,10/20/2013,10/27/2013,11/1/2013,10,10,1
SO68759,166,20112,10/20/2013,10/27/2013,11/1/2013,9,9,1
SO68759,273,20112,10/20/2013,10/27/2013,11/1/2013,70,70,1
SO68760,273,18872,10/20/2013,10/27/2013,11/1/2013,70,70,1
SO68760,166,18872,10/20/2013,10/27/2013,11/1/2013,9,9,1
SO68761,295,13936,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68761,247,13936,10/20/2013,10/27/2013,11/1/2013,55,55,1
SO68761,166,13936,10/20/2013,10/27/2013,11/1/2013,9,9,1
SO68761,248,13936,10/20/2013,10/27/2013,11/1/2013,50,50,1
SO68762,274,11619,10/20/2013,10/27/2013,11/1/2013,70,70,1
SO68762,250,11619,10/20/2013,10/27/2013,11/1/2013,50,50,1
SO68763,289,26686,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68763,244,26686,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68764,289,16152,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68764,244,16152,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68764,235,16152,10/20/2013,10/27/2013,11/1/2013,24,24,1
SO68765,289,14513,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68766,289,15741,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68766,246,15741,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68766,248,15741,10/20/2013,10/27/2013,11/1/2013,50,50,1
SO68767,286,21856,10/20/2013,10/27/2013,11/1/2013,25,25,1
SO68768,283,20898,10/20/2013,10/27/2013,11/1/2013,30,30,1
SO68768,174,20898,10/20/2013,10/27/2013,11/1/2013,22,22,1
SO68769,290,23946,10/20/2013,10/27/2013,11/1/2013,4,4,1
SO68769,249,23946,10/20/2013,10/27/2013,11/1/2013,50,50,1
SO68770,285,26847,10/20/2013,10/27/2013,11/1/2013,21,21,1
SO68770,290,26847,10/20/2013,10/27/2013,11/1/2013,4,4,1
SO68770,244,26847,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68771,288,28544,10/20/2013,10/27/2013,11/1/2013,29,29,1
SO68771,291,28544,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68772,290,20897,10/20/2013,10/27/2013,11/1/2013,4,4,1
SO68772,245,20897,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68772,249,20897,10/20/2013,10/27/2013,11/1/2013,50,50,1
SO68773,288,26908,10/20/2013,10/27/2013,11/1/2013,29,29,1
SO68773,291,26908,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68773,259,26908,10/20/2013,10/27/2013,11/1/2013,2,2,1
SO68774,288,24719,10/20/2013,10/27/2013,11/1/2013,29,29,1
SO68774,291,24719,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68774,245,24719,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68775,291,26840,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68775,288,26840,10/20/2013,10/27/2013,11/1/2013,29,29,1
SO68776,291,18172,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68776,246,18172,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68777,291,13824,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68778,284,12916,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68778,289,12916,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68778,259,12916,10/20/2013,10/27/2013,11/1/2013,2,2,1
SO68779,174,13236,10/20/2013,10/27/2013,11/1/2013,22,22,1
SO68780,174,12887,10/20/2013,10/27/2013,11/1/2013,22,22,1
SO68781,124,12921,10/20/2013,10/27/2013,11/1/2013,2320,2320,1
SO68781,284,12921,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68781,289,12921,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68782,146,17780,10/20/2013,10/27/2013,11/1/2013,742,742,1
SO68782,250,17780,10/20/2013,10/27/2013,11/1/2013,50,50,1
SO68783,156,12615,10/20/2013,10/27/2013,11/1/2013,1215,1215,1
SO68783,244,12615,10/20/2013,10/27/2013,11/1/2013,35,35,1
SO68784,156,16566,10/20/2013,10/27/2013,11/1/2013,1215,1215,1
SO68784,105,16566,10/20/2013,10/27/2013,11/1/2013,9,9,1
SO68784,295,16566,10/20/2013,10/27/2013,11/1/2013,5,5,1
SO68785,156,27154,10/20/2013,10/27/2013,11/1/2013,1215,1215,1
SO68785,295,27154,10/20/2013,10/27/2013,11/1/2013,5,5,1
